id,name,nationality_code
12684,"Mikhail Zoshchenko",
12685,"Michael Redgrave",
12686,"Dalton Trumbo",
12687,"Vikram Seth",IN
12688,"Dobrica Ćosić",
12689,"Kathryn D. Sullivan",
12690,"Mette-Marit, Crown Princess of Norway",
12691,"Leroy Fer",
12692,"Francisco Guterres",
12693,"Peter Utaka",
12694,"Alvin Ceccoli",
12695,"Francisco Fernández",
12696,"Khalifa Belqasim Haftar",
12697,"Caterina Albert",
12698,"Amy Schumer",
12699,"Ansel Elgort",
12700,"Margaret Qualley",
12701,"Rupi Kaur",
12702,"Kasper Dolberg",
12703,"Emre Mor",
12704,"Coco Gauff",
12705,"Luis Díaz",
12706,"Sergey Vavilov",
12707,"Yuta Nakayama",
12708,"Vittorio Emanuele I of Sardinia",
12709,"Vittorio Amadeo III of Sardinia",
12710,"John I Albert",
12711,"Lawrence Gonzi",
12712,"Erwin von Witzleben",
12713,"Roland Freisler",
12714,"Guillaume IX",
12715,"Helmut Newton",
12716,"Anouk",
12717,"Wyatt Earp",
12718,"Gregor Strasser",
12719,"Ferdinand Cohn",
12720,"Ferdinand von Richthofen",
12721,"Frederick III",
12722,"Ernst Gombrich",
12723,"Johann Ludwig Burckhardt",
12724,"Peter Zumthor",
12725,"Edgard Varèse",
12726,"Queen Maria of Hungary",
12727,"Prince Claus, Prince Consort of the Netherlands",
12728,"Anna of Austria, Queen of Spain",
12729,"Almir Turković",
12730,"Gianna Nannini",
12731,"H.D.",
12732,"Nikolai Andrianov",
12733,"David Suazo",
12734,"Álvaro Siza Vieira",
12735,"Merle Oberon",
12736,"Margaret Mary Alacoque",
12737,"Kristen Schaal",
12738,"Jacque Fresco",
12739,"Jaber al-Ahmad al-Sabah",
12740,"Hasekura Tsunenaga",
12741,"Barry Fitzgerald",
12742,"Vince Carter",
12743,"Alejandra Pizarnik",
12744,"Bonnie Raitt",
12745,"Lon Chaney",
12746,"Patrick Ewing",
12747,"Alfonso VII of Castile",
12748,"Donovan",
12749,"Valentin Ivanov",
12750,"Louis Gabriel Ambroise de Bonald",
12751,"Topher Grace",
12752,"Edward Wood, 1st Earl of Halifax",
12753,"Pedro I of Castile",
12754,"Nichiren",
12755,"Takeda Shingen",
12756,"Adam Brody",
12757,"Tom Gehrels",
12758,"Masaoka Shiki",
12759,"Eric Dane",
12760,"Fatos Nano",
12761,"Giacomo Barozzi da Vignola",
12762,"Gökhan Inler",
12763,"Marc Janko",
12764,"Rainis",
12765,"Rainn Wilson",
12766,"Jamie Campbell Bower",
12767,"Giovanni Goria",
12768,"David Walliams",
12769,"Nicanor Parra",
12770,"Treat Williams",
12771,"Robert Conquest",
12772,"Edmond François Valentin About",
12773,"Manu Dibango",
12774,"Algirdas Butkevičius",
12775,"Débora Falabella",
12776,"Samuil Marshak",
12777,"George Segal",
12778,"Golshifteh Farahani",
12779,"John Dolmayan",
12780,"B. K. S. Iyengar",
12781,"Patrick Dewaere",
12782,"Konstantin Khabensky",
12783,"Abdeljalil Hadda",
12784,"Sebastian Rode",
12785,"Sajid Javid",
12786,"Shams Tabrizi",
12787,"Viktor Claesson",
12788,"Edivaldo Martins Fonseca",
12789,"Chanathip Songkrasin",
12790,"Sho Sasaki",
12791,"Kieran Tierney",
12792,"Nicolas Pépé",
12793,"Koya Kitagawa",
12794,"Yuki Tsunoda",
12795,"Lotay Tshering",
12796,"Katie Bouman",
12797,"David Rudisha",
12798,"Matthias Claudius",
12799,"Roosevelt Skerrit",
12800,"Zé Roberto",
12801,"Pavel Jozef Šafárik",
12802,"Joël Veltman",
12803,"Lola Montez",
12804,"Richard Armitage",
12805,"Alexander Mackenzie",
12806,"Franz Vranitzky",
12807,"Frederic Leighton",
12808,"Marian Rejewski",
12809,"Dimple Kapadia",IN
12810,"Ephraim Kishon",
12811,"Andriy Voronin",
12812,"Dario Šimić",
12813,"Imogen Poots",
12814,"Louis Kahn",
12815,"Alexander Selkirk",
12816,"Leslie Bibb",
12817,"Leopoldo Calvo-Sotelo",
12818,"Frank McCourt",
12819,"Poliziano",
12820,"Roger Glover",
12821,"Azealia Banks",
12822,"Taye Taiwo",
12823,"Mary of Modena",
12824,"Shaukat Aziz",
12825,"Sean Young",
12826,"Oldřich Nejedlý",
12827,"Paulino Alcántara",
12828,"Phil McGraw",
12829,"John Carradine",
12830,"Andy Griffith",
12831,"Sônia Braga",
12832,"Éder",
12833,"Aldo Rossi",
12834,"Jean-Pierre Léaud",
12835,"Jay Chou",
12836,"Paul Ince",
12837,"László Kubala",
12838,"Dragan Džajić",
12839,"Edward Burne-Jones",
12840,"Elsa Pataky",
12841,"Edith Nesbit",
12842,"Vincent D'Onofrio",
12843,"Mark Williams",
12844,"Béla I of Hungary",
12845,"Richard Leakey",
12846,"George Wallace",
12847,"John Mahoney",
12848,"Valery Legasov",
12849,"Samy Naceri",
12850,"Cesar Chavez",
12851,"Eduardo Saverin",
12852,"Eugène Scribe",
12853,"Jan Baudouin de Courtenay",
12854,"Jackson Martínez",
12855,"Shammi Kapoor",
12856,"Meghnad Saha",IN
12857,"Edward Bernays",
12858,"Alessio Cerci",
12859,"Alka Yagnik",IN
12860,"Essam El-Hadary",
12861,"Halit Ergenç",
12862,"Marco Antônio da Silva",
12863,"Héctor Herrera",
12864,"Birkir Már Sævarsson",
12865,"Hozier",
12866,"Kiara Advani",IN
12867,"Marcos Acuña",
12868,"Fabián Ruiz Peña",
12869,"Alex Meret",
12870,"Kristian Kostov",
12871,"Riqui Puig",
12872,"Troian Bellisario",
12873,"Markus Söder",
12874,"Massimo Troisi",
12875,"Khalifa bin Salman Al Khalifa",
12876,"Katarina Witt",
12877,"Adelaide of Saxe-Meiningen",
12878,"Sebastian Rudy",
12879,"Hans Lippershay",
12880,"Patrick Leahy",
12881,"Malcolm IV of Scotland",
12882,"Władysław Tarnowski",
12883,"John Havlicek",
12884,"James Thurber",
12885,"Stephen III of Hungary",
12886,"Zdeněk Grygera",
12887,"Jerry Brown",
12888,"David Boreanaz",
12889,"Luciano Floridi",
12890,"André Ooijer",
12891,"Adolf, King of the Romans",
12892,"Sandrine Bonnaire",
12893,"Marion Jones",
12894,"Bruno Martins Indi",
12895,"Alexander of Battenberg",
12896,"Yi So-Yeon",
12897,"Yeardley Smith",
12898,"Pachacútec",
12899,"Robyn",
12900,"Farinelli",
12901,"Hedda Hopper",
12902,"Yaphet Kotto",
12903,"Ruth Prawer Jhabvala",
12904,"Cheick Tioté",
12905,"Carl Van Vechten",
12906,"Carl Weathers",
12907,"Luciano Spalletti",
12908,"Yamagata Aritomo",
12909,"Baldwin I of Constantinople",
12910,"Metta Sandiford-Artest",
12911,"Mehmet Akif Ersoy",
12912,"Dmitri Sychev",
12913,"Henry Rollins",
12914,"Dan Simmons",
12915,"Simeon of Moscow",
12916,"Vasil Bykaŭ",
12917,"Frank Leboeuf",
12918,"Hassan Gouled Aptidon",
12919,"Van Heflin",
12920,"Thomas Reid",
12921,"Kevin Mirallas",
12922,"Nangklao",
12923,"Joseph Justus Scaliger",
12924,"Jerzy Kosiński",
12925,"Audie Murphy",
12926,"Pierre André Latreille",
12927,"Grigor Dimitrov",
12928,"Josef Bican",
12929,"William Carey",
12930,"Wilfried Martens",
12931,"Ouyang Xiu",
12932,"Félix Guattari",
12933,"Phoolan Devi",
12934,"Mamata Banerjee",IN
12935,"Ben Carson",
12936,"Daniel da Silva",
12937,"Christian Atsu",
12938,"Roberto Torres",
12939,"Aleksandr Samedov",
12940,"Michael Fitzgerald",
12941,"Mohammad Javad Zarif",
12942,"Dritan Abazović",
12943,"Unai Simón",
12944,"François Bayrou",
12945,"Sonam Gyatso",
12946,"Fabrizio De André",
12947,"Prince Bernhard, Prince Consort of the Netherlands",
12948,"William Kidd",
12949,"Dietrich von Choltitz",
12950,"Samuel Alito",
12951,"Luce Irigaray",
12952,"Joel Kinnaman",
12953,"Kaspar Hauser",
12954,"John McAfee",
12955,"Abel of Denmark",
12956,"Hermann Broch",
12957,"Carlo Maderno",
12958,"Ben Davies",
12959,"Bret Hart",
12960,"Bernardo Bellotto",
12961,"Keri Russell",
12962,"Josephine of Leuchtenberg",
12963,"Nkosazana Dlamini-Zuma",
12964,"Cam Gigandet",
12965,"Natascha McElhone",
12966,"Nellie Kim",
12967,"Miuccia Prada",
12968,"Henri Michaux",
12969,"Bruce McLaren",
12970,"Louise of Sweden",
12971,"Leonora Carrington",
12972,"Brian Molko",
12973,"Shinobu Ono",
12974,"Atom Egoyan",
12975,"Andreas Ivanschitz",
12976,"Floor Jansen",
12977,"Marcos Baghdatis",
12978,"Christian Maggio",
12979,"Duff McKagan",
12980,"Al-Nawawi",
12981,"Eliel Saarinen",
12982,"Jaromír Jágr",
12983,"David Albelda",
12984,"Tomáš Ujfaluši",
12985,"Jennifer Stone",
12986,"Jean Rhys",
12987,"Janet McTeer",
12988,"Shane Long",
12989,"Justin Theroux",
12990,"Andres Bonifacio",
12991,"Adem Ljajić",
12992,"Auguste de Marmont",
12994,"Léonin",
12995,"Kevin Anderson",
12996,"Captain Beefheart",
12997,"Casper Van Dien",
12998,"Burl Ives",
12999,"Ian McDiarmid",
13000,"Joaquín Sorolla",
13001,"Vittorio Pozzo",
13002,"Fernando Arrabal",
13003,"Enzo Bearzot",
13004,"Ze'ev Jabotinsky",
13005,"Kara Mustafa Pasha",
13006,"Alan Ladd",
13007,"Danny Huston",
13008,"Albin Ekdal",
13009,"Amanda Lear",
13010,"Ananda Coomaraswamy",
13011,"James Mangold",
13012,"Oliver Bozanic",
13013,"Friedrich Koncilia",
13014,"Jiroemon Kimura",
13015,"Kiko Casilla",
13016,"Danilo Pereira",
13017,"Dane DeHaan",
13018,"Igor Burzanović",
13019,"Paweł Pawlikowski",
13020,"Chris Wolstenholme",
13021,"Matías Vecino",
13022,"Anna Favella",
13023,"Harry Winks",
13024,"Daniela Melchior",
13025,"David Suzuki",
13026,"Eduardo Frei Montalva",
13027,"Anthony Kennedy",
13028,"Paolo Di Canio",
13029,"Thomas Kretschmann",
13030,"Anote Tong",
13031,"Hans-Hermann Hoppe",
13032,"Harold Alexander, 1st Earl Alexander of Tunis",
13033,"Franz Conrad von Hötzendorf",
13034,"Bruno Senna",
13035,"Christine Nöstlinger",
13036,"Leslie Lamport",
13037,"Fritz Kreisler",
13038,"Henry Draper",
13039,"Piotr Trochowski",
13040,"Kat Graham",
13041,"Ernest Gellner",
13042,"Suzanne Valadon",
13043,"Nándor Hidegkuti",
13044,"Samuel Crompton",
13045,"Alfred Brehm",
13046,"Nikolai Trubetzkoy",
13047,"Kim Seong-su",
13048,"Joshua Jackson",
13049,"Ron Vlaar",
13050,"Zahi Hawass",
13051,"Mikhail Youzhny",
13052,"Infanta Cristina of Spain",
13053,"Amy Goodman",
13054,"Dave Murray",
13055,"Alan Smith",
13056,"Brenda Blethyn",
13057,"John Louis Emil Dreyer",
13058,"Valdemar IV of Denmark",
13059,"Leo Fender",
13060,"Francisco Largo Caballero",
13061,"Kevin Love",
13062,"Iker Muniain",
13063,"Joseph Pitton de Tournefort",
13064,"William Bateson",
13065,"Eliphas Levi",
13066,"Alexander Ilyich Yegorov",
13067,"Massiel",
13068,"Typhoid Mary",
13069,"Wallace Carothers",
13070,"Winslow Homer",
13071,"Anna Muzychuk",
13072,"Virginia Wade",
13073,"Alison Krauss",
13074,"Charles Felix of Savoy",
13075,"Claude-Louis Navier",
13076,"Sergey Aksakov",
13077,"Camilla Belle",
13078,"Thomas Graham",
13079,"Pavel Milyukov",
13080,"Peng Dehuai",
13081,"Chuck Hagel",
13082,"Steven Wilson",
13083,"Rolandas Paksas",
13084,"Piet Hein",
13085,"Rebiya Kadeer",
13086,"Robert Forster",
13087,"Mladinov Marian",
13088,"Giuliano Gemma",
13089,"G-Dragon",
13090,"Herman Cain",
13091,"Vijay",IN
13092,"Sharlto Copley",
13093,"Slobodan Dubajić",
13094,"Jean-Yves Le Drian",
13095,"Edmund Kean",
13096,"Dacian Cioloș",
13097,"Selahattin Demirtaş",
13098,"Claude Dambury",
13099,"Tomoya Ugajin",
13100,"Willis Carrier",
13101,"Khadga Prasad Sharma Oli",
13102,"Keegan-Michael Key",
13103,"Karol Linetty",
13104,"Phoebe Waller-Bridge",
13105,"Cícero Moraes",
13106,"Tammy Abraham",
13107,"Jean Moulin",
13108,"Chris Christie",
13109,"Edwin Moses",
13110,"Johann Gustav Droysen",
13111,"Juan Esnáider",
13112,"Fiona Shaw",
13113,"Géza I of Hungary",
13114,"Tage Erlander",
13115,"Alan Perlis",
13116,"Antonio Cabrini",
13117,"Alexander Ivanov",
13118,"Zucchero",
13119,"Gabriel Agbonlahor",
13120,"Jean-Claude Trichet",
13121,"Johann Christoph Adelung",
13122,"Hans Baldung Grien",
13123,"Hans von Bülow",
13124,"Stanley Miller",
13125,"Bernard",
13126,"Jesse Jane",
13127,"Klaus Augenthaler",
13128,"Miguel Delibes",
13129,"Andre Iguodala",
13130,"Maria Anna of Spain",
13131,"Maria Amalia of Saxony",
13132,"Heurelho Gomes",
13133,"René Adler",
13134,"Svetlana Loboda",
13135,"Geremi",
13136,"Danielle Darrieux",
13137,"Pedro V of Portugal",
13138,"Charles-Valentin Alkan",
13139,"Kostas Katsouranis",
13140,"Denílson Pereira Neves",
13141,"Ngô Bảo Châu",
13142,"Paulina Rubio",
13143,"Yuly Martov",
13144,"Kristina Mladenovic",
13145,"Júlio Baptista",
13146,"Jozy Altidore",
13147,"June Carter Cash",
13148,"Teri Garr",
13149,"Alejandro Amenábar",
13150,"Peja Stojaković",
13151,"Joan of Valois",
13152,"Jacob Jordaens",
13153,"Georges Moustaki",
13154,"Ed Westwick",
13155,"Theodore Sturgeon",
13156,"Danny Aiello",
13157,"Infante Juan, Count of Barcelona",
13158,"Irwin Shaw",
13159,"Manuel Pellegrini",
13160,"Leopold Stokowski",
13161,"Amy Smart",
13162,"Richard Roberts",
13163,"Ramush Haradinaj",
13164,"Nicola Rizzoli",
13165,"Jeff Koons",
13166,"Angelo Peruzzi",
13167,"Jesse Ventura",
13168,"Morihiro Hosokawa",
13169,"Augustus FitzRoy, 3rd Duke of Grafton",
13170,"Balázs Dzsudzsák",
13171,"Arnolfo di Cambio",
13172,"Kamil Grosicki",
13173,"Bill Withers",
13174,"Gopal Krishna Gokhale",IN
13175,"Ghulam Ishaq Khan",
13176,"Harpo Marx",
13177,"MS Dhoni",IN
13178,"Juan Jesus",
13179,"Ethel Lilian Voynich",
13180,"Umberto Saba",
13181,"Martin Dúbravka",
13182,"Alisher Usmanov",
13183,"Rick Rubin",
13184,"RuPaul",
13185,"Giacomo Bonaventura",
13186,"Ben Stein",
13187,"Tom Dumoulin",
13188,"Marco Parolo",
13189,"Vyacheslav Volodin",
13190,"Owusu Benson",
13191,"Michael Obiku",
13192,"Jameela Jamil",
13193,"Úrsula Corberó",
13194,"Cabu",
13195,"Sergey Aksyonov",
13196,"Xavier Espot Zamora",
13197,"Bad Bunny",
13198,"Eli Cohen",
13199,"Jakov Milatović",
13200,"Toghon Temür",
13201,"Margherita Hack",
13202,"Johann Balthasar Neumann",
13203,"Bertha Benz",
13204,"John Lewis",
13205,"Elias Magnus Fries",
13206,"Ricarda Huch",
13207,"Udo Kier",
13208,"Christian Gottfried Ehrenberg",
13209,"Fernando Belaúnde Terry",
13210,"Pedro Pires",
13211,"Dietrich Mateschitz",
13212,"Robert Habeck",
13213,"Caroline Bonaparte",
13214,"Toni Schumacher",
13215,"David Hockney",
13216,"Jean Gaston Darboux",
13217,"Geir Haarde",
13218,"Juan Pablo Sorín",
13219,"Sébastien Buemi",
13220,"Nicanor Duarte",
13221,"Andrés Palop",
13222,"Anna May Wong",
13223,"Sarah Sjöström",
13224,"Edson Braafheid",
13225,"Ernst Chladni",
13226,"Margaret Theresa of Spain",
13227,"Dennis Rommedahl",
13228,"Helene Schjerfbeck",
13229,"Derek Jacobi",
13230,"Henry II of Castile",
13231,"Karen Allen",
13232,"Jeannette Rankin",
13233,"Jena Malone",
13234,"Red Buttons",
13235,"William Booth",
13236,"William II, Prince of Orange",
13237,"Anita Desai",
13238,"Floyd Landis",
13239,"Ádám Szalai",
13240,"David Byrne",
13241,"Oleg Yankovsky",
13242,"Enrique Granados",
13243,"Jun Ji-hyun",
13244,"Alcide d'Orbigny",
13245,"Chauncey Billups",
13246,"Prudente de Morais",
13247,"David Dacko",
13248,"Pierre Méchain",
13249,"Hong Myung-bo",
13250,"Paul Revere",
13251,"Eduardo De Filippo",
13252,"Gerard van Honthorst",
13253,"Leon Panetta",
13254,"Stephen Chow",
13255,"José-Maria de Heredia",
13256,"Andrea Camilleri",
13257,"Alexander Bogdanov",
13258,"John Fletcher",
13259,"Lee Iacocca",
13260,"Mark Addy",
13261,"Luigi Di Biagio",
13262,"Michel Chasles",
13263,"Sterling Hayden",
13264,"C. Rajagopalachari",
13265,"Trevor Howard",
13266,"Lee Pace",
13267,"Pablo Armero",
13268,"Zito",
13269,"Steve Perryman",
13270,"Amber Benson",
13271,"Mori Ōgai",
13272,"Gotye",
13273,"Mitchell Langerak",
13274,"Stephanie McMahon",
13275,"Colton Haynes",
13276,"Mark Bowen",
13277,"Josh Gad",
13278,"Jean Sylvain Bailly",
13279,"Maharana Pratap Singh",
13280,"Emraan Hashmi",IN
13281,"Iveta Mukuchyan",
13282,"Jón Daði Böðvarsson",
13283,"Daler Kuzyayev",
13284,"Madison Beer",
13285,"Park Bo-gum",
13286,"Nahuel Molina",
13287,"Bianca Andreescu",
13288,"Sergio Reguilón",
13289,"Youssef En-Nesyri",
13290,"Ismaïla Sarr",
13291,"Lili Reinhart",
13292,"Kiril Petkov",
13293,"Mohammad Hasan Akhund",
13294,"Bill Hader",
13295,"Josephine Hull",
13296,"Dalai Lama 02 Gendun Gyatso",
13297,"Stéphane Audran",
13298,"Kurt Student",
13299,"Irma Grese",
13300,"Tsutomu Yamaguchi",
13301,"Günter Schabowski",
13302,"Annibale de Gasparis",
13303,"Alexey Pajitnov",
13304,"Ralf Dahrendorf",
13305,"Richard von Krafft-Ebing",
13306,"Maurice de Saxe",
13307,"Mihrimah Sultan",
13308,"Robert Guérin",
13309,"Lorin Maazel",
13310,"Wayne Hennessey",
13311,"Heiko Westermann",
13312,"Lauren Cohan",
13313,"Oskar Lafontaine",
13314,"Władysław Anders",
13315,"Joan Robinson",
13316,"Jenny Shipley",
13317,"Julie Harris",
13318,"Cecelia Ahern",
13319,"Queen Noor of Jordan",
13320,"Malam Bacai Sanhá",
13321,"Sébastien Bourdais",
13322,"Róbert Vittek",
13323,"Zé Sérgio",
13324,"Ève Curie",
13325,"Linda McCartney",
13326,"Sienna Guillory",
13327,"Graça Machel",
13328,"Željko Ražnatović",
13329,"Nahomi Kawasumi",
13330,"Katheryn Winnick",
13331,"David McCallum",
13332,"G. Stanley Hall",
13333,"Frederick North, 2nd Earl of Guilford",
13334,"Christian Clavier",
13335,"Greg Louganis",
13336,"Karl Guthe Jansky",
13337,"Jeremy Lin",
13338,"José Enrique",
13339,"Earl Warren",
13340,"Héctor Scarone",
13341,"Rexhep Meidani",
13342,"Method Man",
13343,"Marlon Wayans",
13344,"Alfred Edward Housman",
13345,"Ben Johnson",
13346,"James Agee",
13347,"Louis B. Mayer",
13348,"Vladimír Mečiar",
13349,"Warren Hastings",
13350,"Ulisse Aldrovandi",
13351,"Thomas Malory",
13352,"Miguel I of Portugal",
13353,"Jean Meslier",
13354,"Alan Paton",
13355,"Charles-Adolphe Wurtz",
13356,"Mel Blanc",
13357,"Valentin Glushko",
13358,"Jennifer Tilly",
13359,"Kristína Peláková",
13360,"Zhou Youguang",
13361,"Ekaterina Valeryevna Makarova",
13362,"Song Hye-kyo",
13363,"Mitch Hedberg",
13364,"Benedict Wong",
13365,"Gerónimo Rulli",
13366,"Lazarus Chakwera",
13367,"Jesús Vallejo",
13368,"Hailey Bieber",
13369,"HoYeon Jung",
13370,"Tuila'epa Sa'ilele Malielegaoi",
13371,"Fabiola of Belgium",
13372,"Charlotte de Mexico",
13373,"Adriana Sklenaříková",
13374,"Koji Miyoshi",
13375,"Ferdinando I de' Medici",
13376,"Julius Richard Petri",
13377,"Bafétimbi Gomis",
13378,"Edmund Stoiber",
13379,"Melvil Dewey",
13380,"Georg von Küchler",
13381,"Ryszard Kaczorowski",
13382,"Otfried Preußler",
13383,"Peter Canisius",
13384,"Anne Enright",
13385,"John Kasich",
13386,"Mordechai Vanunu",
13387,"Robert Nivelle",
13388,"John Adams",
13389,"Alexandra Maria Lara",
13390,"Richard Avenarius",
13391,"Thomas Häßler",
13392,"Alberto Korda",
13393,"Mariss Jansons",
13394,"Oleh Husiev",
13395,"Yakov Dzhugashvili",
13396,"Maite Perroni",
13397,"Gemistus Pletho",
13398,"Aileen Wuornos",
13399,"Charles-Marie Widor",
13400,"Janick Gers",
13401,"Lina Kostenko",
13402,"Marija Naumova",
13403,"Milena Jesenská",
13404,"John G. Avildsen",
13405,"Sarah McLachlan",
13406,"Keith Jarrett",
13407,"Renata Tebaldi",
13408,"Kristján Eldjárn",
13409,"Philip Miller",
13410,"Lasse Schöne",
13411,"Serge Ibaka",
13412,"Sokollu Mehmed Pasha",
13413,"Tate Donovan",
13414,"Béla Tarr",
13415,"Ronnie Coleman",
13416,"Ottorino Respighi",
13417,"Riccardo Muti",
13418,"Antoine of Navarre",
13419,"Willy van de Kerkhof",
13420,"Vincenzo Scamozzi",
13421,"Nikolay Aleksandrovich Tikhonov",
13422,"Terry O'Quinn",
13423,"Thomas Andrews",
13424,"Georges Ernest Boulanger",
13425,"Gabriel Macht",
13426,"Steve Bruce",
13427,"Peter Stormare",
13428,"Cédric Villani",
13429,"Christian Fuchs",
13430,"Edgar Evans Cayce",
13431,"Taylor Schilling",
13432,"Semyon Dezhnyov",
13433,"Satoshi Kon",
13434,"Theodoros Zagorakis",
13435,"Thomas Savery",
13436,"Michael Dukakis",
13437,"Mary Kom",IN
13438,"Marty Feldman",
13439,"Fats Waller",
13440,"F. J. Robinson, 1st Viscount Goderich",
13441,"Sobhuza II",
13442,"Marc Wilmots",
13443,"Markel Susaeta",
13444,"Christopher McCandless",
13445,"Joe Pantoliano",
13446,"James Taylor",
13447,"Jack Vance",
13448,"Adolfo López Mateos",
13449,"Ahmad Sanjar",
13450,"Francis Jammes",
13451,"Lim Yoon-a",
13452,"Arnaldo Forlani",
13453,"Stuart Hall",
13454,"Paco Rabanne",
13455,"Stephen Leacock",
13456,"Giovanni Papini",
13457,"James E. Webb",
13458,"M. F. Husain",
13459,"Michael Haydn",
13460,"Blazhe Ilijoski",
13461,"Nur Jahan",
13462,"Lars Stindl",
13463,"Jonny Buckland",
13464,"Fernando Colunga",
13465,"Papu Gómez",
13466,"Machine Gun Kelly",
13467,"Hyder Ali",
13468,"Saulius Skvernelis",
13469,"Quim Torra",
13470,"Lloyd Sherr",
13471,"Brittney Griner",
13472,"Pom Klementieff",
13473,"Jioji (George) Konrote",
13474,"Saara Kuugongelwa",
13475,"Nadiya Savchenko",
13476,"August Ames",
13477,"Kalvin Phillips",
13478,"Vicky Leandros",
13479,"Klaus Fuchs",
13480,"Edward de Bono",
13481,"Kip Keino",
13482,"Josef von Sternberg",
13483,"Terence Stamp",
13484,"Carla Del Ponte",
13485,"Peter Pekarík",
13486,"James Michel",
13487,"Ignazio Silone",
13488,"Gabriele Falloppio",
13489,"Alfred von Tirpitz",
13490,"Alexej von Jawlensky",
13491,"Said Nursî",
13492,"Vladimír Weiss",
13493,"Katey Sagal",
13494,"Isabella of Aragon",
13495,"Rudolf Schuster",
13496,"Gilad Shalit",
13497,"Gerhard Armauer Hansen",
13498,"Arnaldur Indriðason",
13499,"Josephine Bakhita",
13500,"Lotta Engberg",
13501,"Laura Antonelli",
13502,"Leonard Bloomfield",
13503,"Miklós Fehér",
13504,"Ian Paice",
13505,"Boudewijn Zenden",
13506,"Sandra Kim",
13507,"Barbara Bel Geddes",
13508,"Lucretia Mott",
13509,"Jun'ichirō Tanizaki",
13510,"John Skylitzes",
13511,"John Charles",
13512,"José Sosa",
13513,"Domenichino",
13514,"Gwendolyn Brooks",
13515,"Henryk Wieniawski",
13516,"Andrey Bogolyubsky",
13517,"Rosario Castellanos",
13518,"Zalman Shazar",
13519,"Arrigo Sacchi",
13520,"Isabelle Fuhrman",
13521,"Cyrus Vance",
13522,"Hugo Gernsback",
13523,"Jan Masaryk",
13524,"Túpac Amaru",
13525,"Rob Rensenbrink",
13526,"Urby Emanuelson",
13527,"Jordi Cruyff",
13528,"John Gotti",
13529,"Ed Gein",
13530,"Francis Gary Powers",
13531,"Diego Velazquez de Cuéllar",
13532,"Brian Dennehy",
13533,"Emmylou Harris",
13534,"Zenkō Suzuki",
13535,"Louis Gossett Jr.",
13536,"George Ellery Hale",
